,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_SLUG,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH
1068,1631217,"Diabate, Moussa",Moussa Diabate,1,2022,2023,tmp_moussa_diabate,moussa_diabate,1610612746,LA,Clippers,LAC,clippers,clippers,Y,11
1069,1629603,"Diakite, Mamadi",Mamadi Diakite,1,2020,2022,mamadi_diakite,mamadi_diakite,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,11
1070,1760,"Dial, Derrick",Derrick Dial,0,1999,2003,derrick_dial,derrick_dial,0,,,,,,Y,01
1071,1627767,"Diallo, Cheick",Cheick Diallo,0,2016,2021,cheick_diallo,cheick_diallo,0,,,,,,Y,01
1072,1628977,"Diallo, Hamidou",Hamidou Diallo,1,2018,2022,hamidou_diallo,hamidou_diallo,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01
1073,2564,"Diaw, Boris",Boris Diaw,0,2003,2016,boris_diaw,boris_diaw,0,,,,,,Y,00
1074,200821,"Diawara, Yakhouba",Yakhouba Diawara,0,2006,2009,yakhouba_diawara,yakhouba_diawara,0,,,,,,Y,00
1075,200799,"Diaz, Guillermo",Guillermo Diaz,0,2007,2007,guillermo_diaz,guillermo_diaz,0,,,,,,Y,01
1076,1641711,"Dick, Gradey",Gradey Dick,0,2023,2023,gradey_dick,gradey_dick,0,,,,,,N,00
1077,2424,"Dickau, Dan",Dan Dickau,0,2002,2007,dan_dickau,dan_dickau,0,,,,,,Y,01
1078,2079,"Dickens, Kaniel",Kaniel Dickens,0,2003,2007,kaniel_dickens,kaniel_dickens,0,,,,,,Y,01
1079,76563,"Dickerson, Henry",Henry Dickerson,0,1975,1976,HISTADD_henry_dickerson,henry_dickerson,0,,,,,,Y,00
1080,1722,"Dickerson, Michael",Michael Dickerson,0,1998,2002,michael_dickerson,michael_dickerson,0,,,,,,Y,00
1081,76564,"Dickey, Derrek",Derrek Dickey,0,1973,1977,HISTADD_derrek_dickey,derrek_dickey,0,,,,,,Y,00
1082,76565,"Dickey, Dick",Dick Dickey,0,1951,1951,HISTADD_dick_dickey,dick_dickey,0,,,,,,Y,00
1083,101143,"Diener, Travis",Travis Diener,0,2005,2009,travis_diener,travis_diener,0,,,,,,Y,00
1084,203476,"Dieng, Gorgui",Gorgui Dieng,1,2013,2022,gorgui_dieng,gorgui_dieng,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
1085,1631172,"Dieng, Ousmane",Ousmane Dieng,1,2022,2023,ousmane_dieng,ousmane_dieng,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,11
1086,76566,"Dierking, Connie",Connie Dierking,0,1958,1970,HISTADD_connie_dierking,connie_dierking,0,,,,,,Y,00
1087,76567,"Dietrick, Coby",Coby Dietrick,0,1976,1982,HISTADD_coby_dietrick,coby_dietrick,0,,,,,,Y,00
1088,76569,"Dillard, Mickey",Mickey Dillard,0,1981,1981,HISTADD_mickey_dillard,mickey_dillard,0,,,,,,Y,00
1089,76570,"Dille, Bob",Bob Dille,0,1946,1946,HISTADD_oscar_dille,bob_dille,0,,,,,,Y,00
1090,76571,"Dillon, John",John Dillon,0,1949,1949,HISTADD_hooks_dillon,john_dillon,0,,,,,,Y,00
1091,76574,"Dinkins, Byron",Byron Dinkins,0,1989,1990,HISTADD_byron_dinkins,byron_dinkins,0,,,,,,Y,00
1092,76575,"Dinkins, Jackie",Jackie Dinkins,0,1971,1971,HISTADD_jackie_dinkins,jackie_dinkins,0,,,,,,Y,00
1093,76576,"Dinwiddie, Bill",Bill Dinwiddie,0,1967,1971,HISTADD_bill_dinwiddie,bill_dinwiddie,0,,,,,,Y,00
1094,203915,"Dinwiddie, Spencer",Spencer Dinwiddie,1,2014,2023,spencer_dinwiddie,spencer_dinwiddie,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01
1095,101113,"Diogu, Ike",Ike Diogu,0,2005,2011,ike_diogu,ike_diogu,0,,,,,,Y,01
1096,2205,"Diop, DeSagana",DeSagana Diop,0,2001,2012,desagana_diop,desagana_diop,0,,,,,,Y,00
1097,76577,"Dischinger, Terry",Terry Dischinger,0,1962,1972,HISTADD_terry_dischinger,terry_dischinger,0,,,,,,Y,00
1098,76578,"Diute, Fred",Fred Diute,0,1954,1954,HISTADD_fred_diute,fred_diute,0,,,,,,Y,00
1099,124,"Divac, Vlade",Vlade Divac,0,1989,2004,vlade_divac,vlade_divac,0,,,,,,Y,00
1100,2413,"Dixon, Juan",Juan Dixon,0,2002,2008,juan_dixon,juan_dixon,0,,,,,,Y,00
1101,1059,"Djordjevic, Aleksandar",Aleksandar Djordjevic,0,1996,1996,aleksandar_djordjevic,aleksandar_djordjevic,0,,,,,,Y,00
1102,76580,"Dodd, Earl",Earl Dodd,0,1949,1949,HISTADD_earl_dodd,earl_dodd,0,,,,,,Y,00
1103,1720,"Doleac, Michael",Michael Doleac,0,1998,2007,michael_doleac,michael_doleac,0,,,,,,Y,00
1104,76581,"Dolhon, Joe",Joe Dolhon,0,1949,1950,HISTADD_joe_dolhon,joe_dolhon,0,,,,,,Y,00
1105,76582,"Doll, Bob",Bob Doll,0,1946,1949,HISTADD_bob_doll,bob_doll,0,,,,,,Y,00
1106,76583,"Donaldson, James",James Donaldson,0,1980,1994,HISTADD_james_donaldson,james_donaldson,0,,,,,,Y,00
1107,1629029,"Doncic, Luka",Luka Doncic,1,2018,2023,luka_don,luka_doncic,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00
1108,76584,"Donham, Bob",Bob Donham,0,1950,1953,HISTADD_bob_donham,bob_donham,0,,,,,,Y,00
1109,76586,"Donovan, Billy",Billy Donovan,0,1987,1987,HISTADD_billy_donovan,billy_donovan,0,,,,,,Y,00
1110,76585,"Donovan, Harry",Harry Donovan,0,1949,1949,HISTADD_harry_donovan,harry_donovan,0,,,,,,Y,00
1111,2039,"Dooling, Keyon",Keyon Dooling,0,2000,2012,keyon_dooling,keyon_dooling,0,,,,,,Y,01
1112,76587,"Dorsey, Jacky",Jacky Dorsey,0,1977,1980,HISTADD_jacky_dorsey,jacky_dorsey,0,,,,,,Y,00
1113,201595,"Dorsey, Joey",Joey Dorsey,0,2008,2014,joey_dorsey,joey_dorsey,0,,,,,,Y,01
1114,1628416,"Dorsey, Tyler",Tyler Dorsey,0,2017,2022,tyler_dorsey,tyler_dorsey,0,,,,,,Y,11
1115,1629652,"Dort, Luguentz",Luguentz Dort,1,2019,2023,luguentz_dort,luguentz_dort,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
1116,1630245,"Dosunmu, Ayo",Ayo Dosunmu,1,2021,2023,ayo_dosunmu,ayo_dosunmu,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
1117,1628422,"Dotson, Damyean",Damyean Dotson,0,2017,2021,damyean_dotson,damyean_dotson,0,,,,,,Y,01
1118,1629653,"Dotson, Devon",Devon Dotson,0,2020,2022,devon_dotson,devon_dotson,0,,,,,,Y,11
1119,200763,"Douby, Quincy",Quincy Douby,0,2006,2008,quincy_douby,quincy_douby,0,,,,,,Y,01
1120,76588,"Douglas, Bruce",Bruce Douglas,0,1986,1986,HISTADD_bruce_douglas,bruce_douglas,0,,,,,,Y,00
1121,76589,"Douglas, John",John Douglas,0,1981,1982,HISTADD_john_douglas,john_douglas,0,,,,,,Y,00
1122,76590,"Douglas, Leon",Leon Douglas,0,1976,1982,HISTADD_leon_douglas,leon_douglas,0,,,,,,Y,00
1123,428,"Douglas, Sherman",Sherman Douglas,0,1989,2000,sherman_douglas,sherman_douglas,0,,,,,,Y,00
1124,201962,"Douglas, Toney",Toney Douglas,0,2009,2016,toney_douglas,toney_douglas,0,,,,,,Y,00
1125,201604,"Douglas-Roberts, Chris",Chris Douglas-Roberts,0,2008,2014,chris_douglas-roberts,chris_douglas-roberts,0,,,,,,Y,01
1126,1629635,"Doumbouya, Sekou",Sekou Doumbouya,0,2019,2021,sekou_doumbouya,sekou_doumbouya,0,,,,,,Y,11
1127,76592,"Dove, Lloyd",Lloyd Dove,0,1967,1968,HISTADD_sonny_dove,lloyd_dove,0,,,,,,Y,00
1128,202220,"Dowdell, Zabian",Zabian Dowdell,0,2010,2010,zabian_dowdell,zabian_dowdell,0,,,,,,Y,01
1129,76593,"Downey, Bill",Bill Downey,0,1947,1947,HISTADD_bill_downey,bill_downey,0,,,,,,Y,00
1130,76594,"Downing, Steve",Steve Downing,0,1973,1974,HISTADD_steve_downing,steve_downing,0,,,,,,Y,00
1131,1630288,"Dowtin Jr., Jeff",Jeff Dowtin Jr.,1,2021,2023,jeff_dowtin,jeff_dowtin_jr,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,11
1132,76595,"Doyle, Danny",Danny Doyle,0,1962,1962,HISTADD_danny_doyle,danny_doyle,0,,,,,,Y,00
1133,1628495,"Doyle, Milton",Milton Doyle,0,2017,2017,milton_doyle,milton_doyle,0,,,,,,Y,01
1134,1628408,"Dozier, PJ",PJ Dozier,1,2017,2022,pj_dozier,pj_dozier,1610612758,Sacramento,Kings,SAC,kings,kings,Y,11
1135,76596,"Dozier, Terry",Terry Dozier,0,1989,1989,HISTADD_terry_dozier,terry_dozier,0,,,,,,Y,00
1136,201609,"Dragic, Goran",Goran Dragic,1,2008,2023,goran_dragic,goran_dragic,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,00
1137,204054,"Dragic, Zoran",Zoran Dragic,0,2014,2014,zoran_dragic,zoran_dragic,0,,,,,,Y,01
1138,1068,"Dreiling, Greg",Greg Dreiling,0,1986,1996,greg_dreiling,greg_dreiling,0,,,,,,Y,00
1139,1630929,"Drell, Henri",Henri Drell,0,2023,2023,henri_drell,henri_drell,0,,,,,,N,11
1140,1724,"Drew, Bryce",Bryce Drew,0,1998,2003,bryce_drew,bryce_drew,0,,,,,,Y,00
1141,76598,"Drew, John",John Drew,0,1974,1984,HISTADD_john_drew,john_drew,0,,,,,,Y,00
1142,76599,"Drew, Larry",Larry Drew,0,1980,1990,HISTADD_larry_drew,larry_drew,0,,,,,,Y,00
1143,203580,"Drew II, Larry",Larry Drew II,0,2014,2017,larry_drew ii,larry_drew_ii,0,,,,,,Y,01
1144,17,"Drexler, Clyde",Clyde Drexler,0,1983,1997,clyde_drexler,clyde_drexler,0,,,,,,Y,00
1145,1041,"Driggers, Nate",Nate Driggers,0,1996,1996,nate_driggers,nate_driggers,0,,,,,,Y,00
1146,76603,"Driscoll, Terry",Terry Driscoll,0,1970,1974,HISTADD_terry_driscoll,terry_driscoll,0,,,,,,Y,00
1147,1542,"Drobnjak, Predrag",Predrag Drobnjak,0,2001,2004,predrag_drobnjak,predrag_drobnjak,0,,,,,,Y,00
1148,76604,"Drollinger, Ralph",Ralph Drollinger,0,1980,1980,HISTADD_ralph_drollinger,ralph_drollinger,0,,,,,,Y,00
1149,203083,"Drummond, Andre",Andre Drummond,1,2012,2023,andre_drummond,andre_drummond,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
1150,76623,"DuVal, Dennis",Dennis DuVal,0,1974,1975,HISTADD_dennis_duval,dennis_duval,0,,,,,,Y,00
1151,1630537,"Duarte, Chris",Chris Duarte,1,2021,2023,chris_duarte,chris_duarte,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
1152,76605,"Duckett, Dick",Dick Duckett,0,1957,1957,HISTADD_dick_duckett,dick_duckett,0,,,,,,Y,00
1153,404,"Duckworth, Kevin",Kevin Duckworth,0,1986,1996,kevin_duckworth,kevin_duckworth,0,,,,,,Y,00
1154,76607,"Dudley, Charles",Charles Dudley,0,1972,1978,HISTADD_grasshopper_dudley,charles_dudley,0,,,,,,Y,00
1155,201,"Dudley, Chris",Chris Dudley,0,1987,2002,chris_dudley,chris_dudley,0,,,,,,Y,00
1156,201162,"Dudley, Jared",Jared Dudley,0,2007,2020,jared_dudley,jared_dudley,0,,,,,,Y,00
1157,76608,"Duerod, Terry",Terry Duerod,0,1979,1982,HISTADD_terry_duerod,terry_duerod,0,,,,,,Y,00
1158,76609,"Duffy, Bob",Bob Duffy,0,1946,1946,HISTADD_bobjohn_duffy,bob_duffy,0,,,,,,Y,00
1159,76610,"Duffy, Bob",Bob Duffy,0,1962,1964,HISTADD_bob_duffy,bob_duffy,0,,,,,,Y,00
1160,2768,"Duhon, Chris",Chris Duhon,0,2004,2012,chris_duhon,chris_duhon,0,,,,,,Y,00
1161,1626251,"Dukan, Duje",Duje Dukan,0,2015,2015,duje_dukan,duje_dukan,0,,,,,,Y,01
1162,1630561,"Duke Jr., David",David Duke Jr.,1,2021,2023,david_duke_jr,david_duke_jr,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11
1163,76611,"Dukes, Walter",Walter Dukes,0,1955,1962,HISTADD_walter_dukes,walter_dukes,0,,,,,,Y,00
1164,247,"Dumars, Joe",Joe Dumars,0,1985,1998,joe_dumars,joe_dumars,0,,,,,,Y,00
1165,30,"Dumas, Richard",Richard Dumas,0,1992,1995,richard_dumas,richard_dumas,0,,,,,,Y,00
1166,434,"Dumas, Tony",Tony Dumas,0,1994,1997,tony_dumas,tony_dumas,0,,,,,,Y,00
1167,76615,"Duncan, Andy",Andy Duncan,0,1948,1950,HISTADD_andy_duncan,andy_duncan,0,,,,,,Y,00
1168,1495,"Duncan, Tim",Tim Duncan,0,1997,2015,tim_duncan,tim_duncan,0,,,,,,Y,00
1169,2399,"Dunleavy, Mike",Mike Dunleavy,0,2002,2016,mike_dunleavy,mike_dunleavy,0,,,,,,Y,00
1170,76616,"Dunleavy, Mike",Mike Dunleavy,0,1976,1989,HISTADD_mike_dunleavy_sr,mike_dunleavy,0,,,,,,Y,00
1171,1627739,"Dunn, Kris",Kris Dunn,1,2016,2023,kris_dunn,kris_dunn,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,11
1172,76617,"Dunn, Pat",Pat Dunn,0,1957,1957,HISTADD_pat_dunn,pat_dunn,0,,,,,,Y,00
1173,76618,"Dunn, T.R.",T.R. Dunn,0,1977,1990,HISTADD_tr_dunn,tr_dunn,0,,,,,,Y,00
1174,2648,"Dupree, Ronald",Ronald Dupree,0,2003,2010,ronald_dupree,ronald_dupree,0,,,,,,Y,01
1175,201142,"Durant, Kevin",Kevin Durant,1,2007,2023,kevin_durant,kevin_durant,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00
1176,1631105,"Duren, Jalen",Jalen Duren,1,2022,2023,jalen_duren,jalen_duren,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
1177,76619,"Duren, John",John Duren,0,1980,1982,HISTADD_john_duren,john_duren,0,,,,,,Y,00
1178,1090,"Durham, Pat",Pat Durham,0,1992,1994,pat_durham,pat_durham,0,,,,,,Y,00
1179,76621,"Durrant, Devin",Devin Durrant,0,1984,1985,HISTADD_devin_durrant,devin_durrant,0,,,,,,Y,00
1180,76622,"Durrett, Ken",Ken Durrett,0,1971,1974,HISTADD_ken_durrett,ken_durrett,0,,,,,,Y,00
1181,1628979,"Duval, Trevon",Trevon Duval,0,2018,2018,trevon_duval,trevon_duval,0,,,,,,Y,11
1182,76624,"Dwan, Jack",Jack Dwan,0,1948,1948,HISTADD_jack_dwan,jack_dwan,0,,,,,,Y,00
1183,76625,"Dykema, Craig",Craig Dykema,0,1981,1981,HISTADD_craig_dykema,craig_dykema,0,,,,,,Y,00
1184,76626,"Dyker, Gene",Gene Dyker,0,1953,1953,HISTADD_gene_dyker,gene_dyker,0,,,,,,Y,00
1185,202406,"Dyson, Jerome",Jerome Dyson,0,2011,2011,jerome_dyson,jerome_dyson,0,,,,,,Y,01
1186,289,"Eackles, Ledell",Ledell Eackles,0,1988,1997,ledell_eackles,ledell_eackles,0,,,,,,Y,00
1187,76628,"Eakins, Jim",Jim Eakins,0,1976,1977,HISTADD_jimbo_eakins,jim_eakins,0,,,,,,Y,00
1188,768,"Earl, Acie",Acie Earl,0,1993,1996,acie_earl,acie_earl,0,,,,,,Y,00
1189,76630,"Earle, Ed",Ed Earle,0,1953,1953,HISTADD_ed_earle,ed_earle,0,,,,,,Y,00
1190,203921,"Early, Cleanthony",Cleanthony Early,0,2014,2015,cleanthony_early,cleanthony_early,0,,,,,,Y,01
1191,1631106,"Eason, Tari",Tari Eason,1,2022,2023,tari_eason,tari_eason,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
1192,76631,"Eaton, Mark",Mark Eaton,0,1982,1992,HISTADD_mark_eaton,mark_eaton,0,,,,,,Y,00
1193,76632,"Eaves, Jerry",Jerry Eaves,0,1982,1986,HISTADD_jerry_eaves,jerry_eaves,0,,,,,,Y,00
1194,202365,"Ebanks, Devin",Devin Ebanks,0,2010,2012,devin_ebanks,devin_ebanks,0,,,,,,Y,01
1195,76633,"Ebben, Bill",Bill Ebben,0,1957,1957,HISTADD_bill_ebben,bill_ebben,0,,,,,,Y,00
1196,76634,"Eberhard, Al",Al Eberhard,0,1974,1977,HISTADD_al_eberhard,al_eberhard,0,,,,,,Y,00
1197,2569,"Ebi, Ndudi",Ndudi Ebi,0,2003,2004,ndudi_ebi,ndudi_ebi,0,,,,,,Y,01
1198,1630693,"Echenique, Jaime",Jaime Echenique,0,2021,2021,jaime_echenique,jaime_echenique,0,,,,,,Y,11
1199,204067,"Eddie, Jarell",Jarell Eddie,0,2015,2017,jarell_eddie,jarell_eddie,0,,,,,,Y,01
1200,76635,"Eddie, Patrick",Patrick Eddie,0,1991,1991,HISTADD_patrick_eddie,patrick_eddie,0,,,,,,Y,00
1201,76636,"Eddleman, Thomas",Thomas Eddleman,0,1949,1952,HISTADD_dike_eddleman,thomas_eddleman,0,,,,,,Y,00
1202,76637,"Edelin, Kent",Kent Edelin,0,1984,1984,HISTADD_kent_edelin,kent_edelin,0,,,,,,Y,00
1203,76638,"Edmonson, Keith",Keith Edmonson,0,1982,1983,HISTADD_keith_edmonson,keith_edmonson,0,,,,,,Y,00
1204,721,"Edney, Tyus",Tyus Edney,0,1995,2000,tyus_edney,tyus_edney,0,,,,,,Y,00
1205,1630162,"Edwards, Anthony",Anthony Edwards,1,2020,2023,anthony_edwards,anthony_edwards,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,00
1206,76646,"Edwards, Bill",Bill Edwards,0,1993,1993,HISTADD_bill_edwards,bill_edwards,0,,,,,,Y,00
1207,898,"Edwards, Blue",Blue Edwards,0,1989,1998,blue_edwards,blue_edwards,0,,,,,,Y,00
1208,1629035,"Edwards, Carsen",Carsen Edwards,0,2019,2021,carsen_edwards,carsen_edwards,0,,,,,,Y,01
1209,2451,"Edwards, Corsley",Corsley Edwards,0,2002,2004,corsley_edwards,corsley_edwards,0,,,,,,Y,01
1210,346,"Edwards, Doug",Doug Edwards,0,1993,1995,doug_edwards,doug_edwards,0,,,,,,Y,00
1211,76641,"Edwards, Franklin",Franklin Edwards,0,1981,1987,HISTADD_franklin_edwards,franklin_edwards,0,,,,,,Y,00
1212,229,"Edwards, James",James Edwards,0,1977,1995,james_edwards,james_edwards,0,,,,,,Y,00
1213,76643,"Edwards, Jay",Jay Edwards,0,1989,1989,HISTADD_jay_edwards,jay_edwards,0,,,,,,Y,00
1214,2823,"Edwards, John",John Edwards,0,2004,2005,john_edwards,john_edwards,0,,,,,,Y,01
1215,1630556,"Edwards, Kessler",Kessler Edwards,1,2021,2023,kessler_edwards,kessler_edwards,1610612758,Sacramento,Kings,SAC,kings,kings,Y,11
1216,236,"Edwards, Kevin",Kevin Edwards,0,1988,2000,kevin_edwards,kevin_edwards,0,,,,,,Y,00
1217,1630306,"Edwards, Rob",Rob Edwards,0,2021,2021,rob_edwards,rob_edwards,0,,,,,,Y,11
1218,202197,"Edwards, Shane",Shane Edwards,0,2013,2013,shane_edwards,shane_edwards,0,,,,,,Y,01
1219,1629053,"Edwards, Vincent",Vincent Edwards,0,2018,2018,vincent_edwards,vincent_edwards,0,,,,,,Y,01
1220,76647,"Egan, Johnny",Johnny Egan,0,1961,1971,HISTADD_johnny_egan,johnny_egan,0,,,,,,Y,00
1221,76648,"Eggleston, Lonnie",Lonnie Eggleston,0,1948,1948,HISTADD_lonnie_eggleston,lonnie_eggleston,0,,,,,,Y,00
1222,76649,"Ehlers, Eddie",Eddie Ehlers,0,1947,1948,HISTADD_bulbs_ehlers,eddie_ehlers,0,,,,,,Y,00
1223,378,"Ehlo, Craig",Craig Ehlo,0,1983,1996,craig_ehlo,craig_ehlo,0,,,,,,Y,00
1224,76651,"Eichhorst, Dick",Dick Eichhorst,0,1961,1961,HISTADD_dick_eichhorst,dick_eichhorst,0,,,,,,Y,00
1225,458,"Eisley, Howard",Howard Eisley,0,1994,2005,howard_eisley,howard_eisley,0,,,,,,Y,00
1226,1918,"Ekezie, Obinna",Obinna Ekezie,0,1999,2004,obinna_ekezie,obinna_ekezie,0,,,,,,Y,00
1227,2064,"El-Amin, Khalid",Khalid El-Amin,0,2000,2002,khalid_el-amin,khalid_el-amin,0,,,,,,Y,00
1228,76653,"Eliason, Don",Don Eliason,0,1946,1946,HISTADD_don_eliason,don_eliason,0,,,,,,Y,00
1229,53,"Elie, Mario",Mario Elie,0,1990,2000,mario_elie,mario_elie,0,,,,,,Y,00
1230,1629604,"Elleby, CJ",CJ Elleby,0,2020,2021,cj_elleby,cj_elleby,0,,,,,,Y,11
1231,76655,"Ellefson, Ray",Ray Ellefson,0,1948,1950,HISTADD_ray_ellefson,ray_ellefson,0,,,,,,Y,00
1232,1627740,"Ellenson, Henry",Henry Ellenson,0,2016,2020,henry_ellenson,henry_ellenson,0,,,,,,Y,01
1233,201961,"Ellington, Wayne",Wayne Ellington,0,2009,2021,wayne_ellington,wayne_ellington,0,,,,,,Y,00
1234,76656,"Elliott, Bob",Bob Elliott,0,1978,1980,HISTADD_bob_elliott,bob_elliott,0,,,,,,Y,00
1235,251,"Elliott, Sean",Sean Elliott,0,1989,2000,sean_elliott,sean_elliott,0,,,,,,Y,00
1236,76658,"Ellis, Alexander",Alexander Ellis,0,1958,1959,HISTADD_boo_ellis,alexander_ellis,0,,,,,,Y,00
1237,76664,"Ellis, Bo",Bo Ellis,0,1977,1979,HISTADD_bo_ellis,bo_ellis,0,,,,,,Y,00
1238,107,"Ellis, Dale",Dale Ellis,0,1983,1999,dale_ellis,dale_ellis,0,,,,,,Y,00
1239,1677,"Ellis, Harold",Harold Ellis,0,1993,1997,harold_ellis,harold_ellis,0,,,,,,Y,00
1240,76661,"Ellis, Joe",Joe Ellis,0,1966,1973,HISTADD_joe_ellis,joe_ellis,0,,,,,,Y,00
1241,1631165,"Ellis, Keon",Keon Ellis,1,2022,2023,keon_ellis,keon_ellis,1610612758,Sacramento,Kings,SAC,kings,kings,Y,11
1242,111,"Ellis, LaPhonso",LaPhonso Ellis,0,1992,2002,laphonso_ellis,laphonso_ellis,0,,,,,,Y,00
1243,1034,"Ellis, LeRon",LeRon Ellis,0,1991,1995,leron_ellis,leron_ellis,0,,,,,,Y,00
1244,76663,"Ellis, Leroy",Leroy Ellis,0,1962,1975,HISTADD_leroy_ellis,leroy_ellis,0,,,,,,Y,00
1245,101145,"Ellis, Monta",Monta Ellis,0,2005,2016,monta_ellis,monta_ellis,0,,,,,,Y,00
1246,442,"Ellison, Pervis",Pervis Ellison,0,1989,2000,pervis_ellison,pervis_ellison,0,,,,,,Y,00
1247,600010,"Elmore, Len",Len Elmore,0,1976,1983,HISTADD_len_elmore,len_elmore,0,,,,,,Y,00
1248,1922,"Elson, Francisco",Francisco Elson,0,2003,2011,francisco_elson,francisco_elson,0,,,,,,Y,00
1249,76667,"Elston, Darrell",Darrell Elston,0,1976,1976,HISTADD_darrell_elston,darrell_elston,0,,,,,,Y,00
1250,2408,"Ely, Melvin",Melvin Ely,0,2002,2013,melvin_ely,melvin_ely,0,,,,,,Y,01
1251,203954,"Embiid, Joel",Joel Embiid,1,2014,2023,joel_embiid,joel_embiid,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00
1252,76668,"Embry, Wayne",Wayne Embry,0,1958,1968,HISTADD_wayne_embry,wayne_embry,0,,,,,,Y,00
1253,2765,"Emmett, Andre",Andre Emmett,0,2004,2011,andre_emmett,andre_emmett,0,,,,,,Y,01
1254,76669,"Endress, Ned",Ned Endress,0,1946,1946,HISTADD_ned_endress,ned_endress,0,,,,,,Y,00
1255,76670,"Engler, Chris",Chris Engler,0,1982,1987,HISTADD_chris_engler,chris_engler,0,,,,,,Y,00
1256,76671,"Englestad, Wayne",Wayne Englestad,0,1988,1988,HISTADD_wayne_englestad,wayne_englestad,0,,,,,,Y,00
1257,76672,"English, A.J.",A.J. English,0,1990,1991,HISTADD_aj_english,aj_english,0,,,,,,Y,00
1258,76673,"English, Alex",Alex English,0,1976,1990,HISTADD_alex_english,alex_english,0,,,,,,Y,00
1259,76674,"English, Claude",Claude English,0,1970,1970,HISTADD_claude_english,claude_english,0,,,,,,Y,00
1260,76676,"English, Jojo",Jojo English,0,1992,1994,HISTADD_jo_jo_english,jojo_english,0,,,,,,Y,00
1261,203119,"English, Kim",Kim English,0,2012,2012,kim_english,kim_english,0,,,,,,Y,01
1262,76675,"English, Scott",Scott English,0,1972,1972,HISTADD_scott_english,scott_english,0,,,,,,Y,00
1263,76677,"Englund, Gene",Gene Englund,0,1949,1949,HISTADD_gene_englund,gene_englund,0,,,,,,Y,00
1264,203898,"Ennis, Tyler",Tyler Ennis,0,2014,2017,tyler_ennis,tyler_ennis,0,,,,,,Y,01
1265,203516,"Ennis III, James",James Ennis III,0,2014,2021,james_ennis_iii,james_ennis_iii,0,,,,,,Y,01
1266,76678,"Epps, Ray",Ray Epps,0,1978,1978,HISTADD_ray_epps,ray_epps,0,,,,,,Y,00
1267,201623,"Erden, Semih",Semih Erden,0,2010,2011,semih_erden,semih_erden,0,,,,,,Y,00
1268,76679,"Erias, Bo",Bo Erias,0,1957,1957,HISTADD_bo_erias,bo_erias,0,,,,,,Y,00
1269,76680,"Erickson, Keith",Keith Erickson,0,1965,1976,HISTADD_keith_erickson,keith_erickson,0,,,,,,Y,00
1270,76681,"Erving, Julius",Julius Erving,0,1976,1986,HISTADD_julius_erving,julius_erving,0,,,,,,Y,00
1271,1915,"Eschmeyer, Evan",Evan Eschmeyer,0,1999,2003,evan_eschmeyer,evan_eschmeyer,0,,,,,,Y,00
1272,76682,"Eskridge, Jack",Jack Eskridge,0,1948,1948,HISTADD_jack_eskridge,jack_eskridge,0,,,,,,Y,00
1273,76683,"Esposito, Vincenzo",Vincenzo Esposito,0,1995,1995,HISTADD_vincenzo_esposito,vincenzo_esposito,0,,,,,,Y,00
1274,1629234,"Eubanks, Drew",Drew Eubanks,1,2018,2023,drew_eubanks,drew_eubanks,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,01
1275,76687,"Evans, Bob",Bob Evans,0,1949,1949,HISTADD_bob_evans,bob_evans,0,,,,,,Y,00
1276,967,"Evans, Brian",Brian Evans,0,1996,1998,brian_evans,brian_evans,0,,,,,,Y,00
1277,76685,"Evans, Earl",Earl Evans,0,1979,1979,HISTADD_earl_evans,earl_evans,0,,,,,,Y,00
1278,1628980,"Evans, Jacob",Jacob Evans,0,2018,2019,jacob_evans,jacob_evans,0,,,,,,Y,01
1279,1628393,"Evans, Jawun",Jawun Evans,0,2017,2018,jawun_evans,jawun_evans,0,,,,,,Y,01
1280,202379,"Evans, Jeremy",Jeremy Evans,0,2010,2017,jeremy_evans,jeremy_evans,0,,,,,,Y,01
